"","code","coding_system","description","entity","list_name","upload_date"
"540","B62y500","Read","Malignant lymphoma NOS of lymph node inguinal region and leg","diagnostic","25 - Cancer","2013-11-07"
"541","B62y600","Read","Malignant lymphoma NOS of intrapelvic lymph nodes","diagnostic","25 - Cancer","2013-11-07"
"542","B62y700","Read","Malignant lymphoma NOS of spleen","diagnostic","25 - Cancer","2013-11-07"
"543","B62y800","Read","Malignant lymphoma NOS of lymph nodes of multiple sites","diagnostic","25 - Cancer","2013-11-07"
"544","B62yz00","Read","Malignant lymphoma NOS","diagnostic","25 - Cancer","2013-11-07"
"545","B62z.00","Read","Malignant neoplasms of lymphoid and histiocytic tissue NOS","diagnostic","25 - Cancer","2013-11-07"
"546","B62z100","Read","Unspec malig neop lymphoid/histiocytic lymph node head/neck","diagnostic","25 - Cancer","2013-11-07"
"547","B62z200","Read","Unspec malig neop lymphoid/histiocytic of intrathoracic node","diagnostic","25 - Cancer","2013-11-07"
"548","B62z300","Read","Unspec malig neop lymphoid/histiocytic intra-abdominal nodes","diagnostic","25 - Cancer","2013-11-07"
"549","B62z500","Read","Unspec malig neop lymphoid/histiocytic nodes inguinal/leg","diagnostic","25 - Cancer","2013-11-07"
"550","B62z800","Read","Unspec malig neop lymphoid/histiocytic of multiple sites","diagnostic","25 - Cancer","2013-11-07"
"551","B62zz00","Read","Lymphoid and histiocytic malignancy NOS","diagnostic","25 - Cancer","2013-11-07"
"552","B62zz11","Read","Immunoproliferative neoplasm","diagnostic","25 - Cancer","2013-11-07"
"553","B630.00","Read","Multiple myeloma","diagnostic","25 - Cancer","2013-11-07"
"554","B630400","Read","","diagnostic","25 - Cancer","2013-11-07"
"555","B640.00","Read","Acute lymphoid leukaemia","diagnostic","25 - Cancer","2013-11-07"
"556","B641.00","Read","Chronic lymphoid leukaemia","diagnostic","25 - Cancer","2013-11-07"
"557","B650.00","Read","Acute myeloid leukaemia","diagnostic","25 - Cancer","2013-11-07"
"558","B651.00","Read","Chronic myeloid leukaemia","diagnostic","25 - Cancer","2013-11-07"
